head_id,group,role,events,top1_count,top1_rate,top3_count,top3_rate,mean_activation_norm
L2_ch224:256,A_protected_highiso,particle0_best_lepton,32,30,0.9375,31,0.3229166666666667,4.6856273951069
L2_ch224:256,A_protected_highiso,hardest_hadron,32,1,0.03125,16,0.16666666666666666,1.499652236700058
L2_ch224:256,A_protected_highiso,particle0,32,1,0.03125,1,0.010416666666666666,2.8867340087890625
L2_ch224:256,A_protected_highiso,hard_hadron,32,0,0.0,26,0.2708333333333333,1.1286366352668176
L2_ch224:256,A_protected_highiso,photon_neighbor,32,0,0.0,16,0.16666666666666666,1.3018744885921478
L2_ch224:256,A_protected_highiso,hadron_neighbor,32,0,0.0,4,0.041666666666666664,1.1011719405651093
L2_ch224:256,A_protected_highiso,best_lepton,32,0,0.0,1,0.010416666666666666,2.375732898712158
L2_ch224:256,A_protected_highiso,second_lepton,32,0,0.0,1,0.010416666666666666,0.7426697611808777
L2_ch224:256,B_confused_highiso,particle0_best_lepton,11,10,0.9090909090909091,10,0.30303030303030304,4.928325819969177
L2_ch224:256,B_confused_highiso,particle0,11,1,0.09090909090909091,1,0.030303030303030304,8.482603073120117
L2_ch224:256,B_confused_highiso,hard_hadron,11,0,0.0,5,0.15151515151515152,0.7969449996948242
L2_ch224:256,B_confused_highiso,hardest_hadron,11,0,0.0,5,0.15151515151515152,0.9939849972724915
L2_ch224:256,B_confused_highiso,hadron_neighbor,11,0,0.0,4,0.12121212121212122,1.0662380158901215
L2_ch224:256,B_confused_highiso,photon_neighbor,11,0,0.0,3,0.09090909090909091,0.7993516723314921
L2_ch224:256,B_confused_highiso,second_lepton,11,0,0.0,3,0.09090909090909091,1.1047868132591248
L2_ch224:256,B_confused_highiso,best_lepton,11,0,0.0,1,0.030303030303030304,2.496507406234741
L2_ch224:256,B_confused_highiso,other_lepton,11,0,0.0,1,0.030303030303030304,1.4316262006759644
L2_ch224:256,C_Tbl_correct,particle0_best_lepton,128,106,0.828125,107,0.2786458333333333,5.041329607785305
L2_ch224:256,C_Tbl_correct,particle0,128,11,0.0859375,20,0.052083333333333336,2.912333917617798
L2_ch224:256,C_Tbl_correct,best_lepton,128,10,0.078125,18,0.046875,2.4673692252900867
L2_ch224:256,C_Tbl_correct,hardest_hadron,128,1,0.0078125,80,0.20833333333333334,1.4789916574954987
L2_ch224:256,C_Tbl_correct,hard_hadron,128,0,0.0,55,0.14322916666666666,1.2807434033263814
L2_ch224:256,C_Tbl_correct,photon_neighbor,128,0,0.0,51,0.1328125,1.3085834550506927
L2_ch224:256,C_Tbl_correct,hadron_neighbor,128,0,0.0,23,0.059895833333333336,0.8715591498691103
L2_ch224:256,C_Tbl_correct,second_lepton,128,0,0.0,23,0.059895833333333336,2.1992509339166726
L2_ch224:256,C_Tbl_correct,nearest_hadron_to_best_lepton,128,0,0.0,6,0.015625,1.6158292591571808
L2_ch224:256,C_Tbl_correct,other_lepton,128,0,0.0,1,0.0026041666666666665,0.7067278027534485
L2_ch32:64,A_protected_highiso,particle0_best_lepton,32,31,0.96875,31,0.3229166666666667,4.249556003078338
L2_ch32:64,A_protected_highiso,best_lepton,32,1,0.03125,1,0.010416666666666666,2.9229190349578857
L2_ch32:64,A_protected_highiso,hard_hadron,32,0,0.0,25,0.2604166666666667,1.304400428533554
L2_ch32:64,A_protected_highiso,photon_neighbor,32,0,0.0,15,0.15625,1.0968991378943125
L2_ch32:64,A_protected_highiso,hardest_hadron,32,0,0.0,14,0.14583333333333334,2.1151626067502156
L2_ch32:64,A_protected_highiso,hadron_neighbor,32,0,0.0,8,0.08333333333333333,0.9847889505326748
L2_ch32:64,A_protected_highiso,second_lepton,32,0,0.0,2,0.020833333333333332,1.399872526526451
L2_ch32:64,B_confused_highiso,particle0_best_lepton,11,10,0.9090909090909091,10,0.30303030303030304,6.015314745903015
L2_ch32:64,B_confused_highiso,particle0,11,1,0.09090909090909091,1,0.030303030303030304,7.297883033752441
L2_ch32:64,B_confused_highiso,hadron_neighbor,11,0,0.0,6,0.18181818181818182,0.7245027273893356
L2_ch32:64,B_confused_highiso,hard_hadron,11,0,0.0,5,0.15151515151515152,1.4417656660079956
L2_ch32:64,B_confused_highiso,second_lepton,11,0,0.0,5,0.15151515151515152,1.8290429353713988
L2_ch32:64,B_confused_highiso,hardest_hadron,11,0,0.0,3,0.09090909090909091,1.7074166536331177
L2_ch32:64,B_confused_highiso,best_lepton,11,0,0.0,1,0.030303030303030304,5.102782249450684
L2_ch32:64,B_confused_highiso,other_lepton,11,0,0.0,1,0.030303030303030304,1.6667667627334595
L2_ch32:64,B_confused_highiso,photon_neighbor,11,0,0.0,1,0.030303030303030304,0.2912416458129883
L2_ch32:64,C_Tbl_correct,particle0_best_lepton,128,104,0.8125,107,0.2786458333333333,5.811280835454709
L2_ch32:64,C_Tbl_correct,best_lepton,128,20,0.15625,21,0.0546875,4.1846707037517
L2_ch32:64,C_Tbl_correct,second_lepton,128,3,0.0234375,42,0.109375,2.3754792312781015
L2_ch32:64,C_Tbl_correct,particle0,128,1,0.0078125,8,0.020833333333333332,1.5155948475003242
L2_ch32:64,C_Tbl_correct,hard_hadron,128,0,0.0,66,0.171875,0.8786592892173565
L2_ch32:64,C_Tbl_correct,hadron_neighbor,128,0,0.0,45,0.1171875,0.790600773692131
L2_ch32:64,C_Tbl_correct,hardest_hadron,128,0,0.0,44,0.11458333333333333,1.134859672324224
L2_ch32:64,C_Tbl_correct,photon_neighbor,128,0,0.0,41,0.10677083333333333,1.028307070819343
L2_ch32:64,C_Tbl_correct,nearest_hadron_to_best_lepton,128,0,0.0,8,0.020833333333333332,0.7441128380596638
L2_ch32:64,C_Tbl_correct,other_lepton,128,0,0.0,2,0.005208333333333333,0.4307340681552887
