event_idx,group,particle_role,pid,particle_idx,head_id,layer,class_label,particle_to_head_weight,head_to_class_weight,flow_weight
12442,A_protected_highiso,particle0_best_lepton,muon,0,L2_ch128:160,L2,label_Hqql,5.3995795249938965,0.2637462019920349,1.4241185920710961
12442,A_protected_highiso,particle0_best_lepton,muon,0,L2_ch128:160,L2,label_Tbl,5.3995795249938965,0.5652749538421631,3.0522470667580137
12442,A_protected_highiso,hardest_hadron,charged_hadron,1,L2_ch128:160,L2,label_Hqql,1.1232554912567139,0.2637462019920349,0.29625436968565566
12442,A_protected_highiso,hardest_hadron,charged_hadron,1,L2_ch128:160,L2,label_Tbl,1.1232554912567139,0.5652749538421631,0.6349481959730952
12442,A_protected_highiso,hadron_neighbor,charged_hadron,15,L2_ch128:160,L2,label_Hqql,1.0685657262802124,0.2637462019920349,0.2818301518852664
12442,A_protected_highiso,hadron_neighbor,charged_hadron,15,L2_ch128:160,L2,label_Tbl,1.0685657262802124,0.5652749538421631,0.6040334416003645
12509,A_protected_highiso,particle0_best_lepton,electron,0,L2_ch128:160,L2,label_Hqql,5.242000102996826,2.861419677734375,14.999562245400739
12509,A_protected_highiso,particle0_best_lepton,electron,0,L2_ch128:160,L2,label_Tbl,5.242000102996826,2.249859571456909,11.793764105305513
12509,A_protected_highiso,hardest_hadron,charged_hadron,2,L2_ch128:160,L2,label_Hqql,1.28311288356781,2.861419677734375,3.6715244537954277
12509,A_protected_highiso,hardest_hadron,charged_hadron,2,L2_ch128:160,L2,label_Tbl,1.28311288356781,2.249859571456909,2.886823802354712
12509,A_protected_highiso,hadron_neighbor,charged_hadron,14,L2_ch128:160,L2,label_Hqql,0.6667892336845398,2.861419677734375,1.9079638341663667
12509,A_protected_highiso,hadron_neighbor,charged_hadron,14,L2_ch128:160,L2,label_Tbl,0.6667892336845398,2.249859571456909,1.5001821395495796
12592,A_protected_highiso,particle0_best_lepton,electron,0,L2_ch128:160,L2,label_Hqql,6.431893348693848,2.3916869163513184,15.383075169438143
12592,A_protected_highiso,particle0_best_lepton,electron,0,L2_ch128:160,L2,label_Tbl,6.431893348693848,2.1900293827056885,14.08603542006881
12592,A_protected_highiso,hardest_hadron,charged_hadron,2,L2_ch128:160,L2,label_Hqql,0.9370681643486023,2.3916869163513184,2.241173668401899
12592,A_protected_highiso,hardest_hadron,charged_hadron,2,L2_ch128:160,L2,label_Tbl,0.9370681643486023,2.1900293827056885,2.052206813521522
12592,A_protected_highiso,hard_hadron,charged_hadron,3,L2_ch128:160,L2,label_Hqql,0.8361434936523438,2.3916869163513184,1.9997934539605922
12592,A_protected_highiso,hard_hadron,charged_hadron,3,L2_ch128:160,L2,label_Tbl,0.8361434936523438,2.1900293827056885,1.8311788192568201
12784,A_protected_highiso,particle0_best_lepton,muon,0,L2_ch128:160,L2,label_Hqql,5.990438461303711,1.4001909494400024,8.38775771669475
12784,A_protected_highiso,particle0_best_lepton,muon,0,L2_ch128:160,L2,label_Tbl,5.990438461303711,1.4609394073486328,8.7516676154155
12784,A_protected_highiso,hard_hadron,charged_hadron,2,L2_ch128:160,L2,label_Hqql,1.6654984951019287,1.4001909494400024,2.332015919147665
12784,A_protected_highiso,hard_hadron,charged_hadron,2,L2_ch128:160,L2,label_Tbl,1.6654984951019287,1.4609394073486328,2.4331923843742516
12784,A_protected_highiso,hadron_neighbor,charged_hadron,14,L2_ch128:160,L2,label_Hqql,1.0970453023910522,1.4001909494400024,1.536072903533622
12784,A_protected_highiso,hadron_neighbor,charged_hadron,14,L2_ch128:160,L2,label_Tbl,1.0970453023910522,1.4609394073486328,1.6027167139097855
13089,A_protected_highiso,best_lepton,muon,1,L2_ch128:160,L2,label_Hqql,6.060782432556152,1.932742953300476,11.713934538010221
13089,A_protected_highiso,best_lepton,muon,1,L2_ch128:160,L2,label_Tbl,6.060782432556152,1.440887451171875,8.73290535135311
13089,A_protected_highiso,particle0,charged_hadron,0,L2_ch128:160,L2,label_Hqql,3.382632255554199,1.932742953300476,6.537758655529274
13089,A_protected_highiso,particle0,charged_hadron,0,L2_ch128:160,L2,label_Tbl,3.382632255554199,1.440887451171875,4.873992368957261
13089,A_protected_highiso,hard_hadron,charged_hadron,5,L2_ch128:160,L2,label_Hqql,1.359729528427124,1.932742953300476,2.6280076644621033
13089,A_protected_highiso,hard_hadron,charged_hadron,5,L2_ch128:160,L2,label_Tbl,1.359729528427124,1.440887451171875,1.9592172144984943
13279,A_protected_highiso,particle0_best_lepton,muon,0,L2_ch128:160,L2,label_Hqql,7.19550895690918,1.3934950828552246,10.026906350093668
13279,A_protected_highiso,particle0_best_lepton,muon,0,L2_ch128:160,L2,label_Tbl,7.19550895690918,2.093468189239502,15.063569106677278
13279,A_protected_highiso,hard_hadron,charged_hadron,2,L2_ch128:160,L2,label_Hqql,0.5781092643737793,1.3934950828552246,0.8055924172579125
13279,A_protected_highiso,hard_hadron,charged_hadron,2,L2_ch128:160,L2,label_Tbl,0.5781092643737793,2.093468189239502,1.2102533548711563
13279,A_protected_highiso,hard_hadron,charged_hadron,4,L2_ch128:160,L2,label_Hqql,0.3247716426849365,1.3934950828552246,0.452567687132273
13279,A_protected_highiso,hard_hadron,charged_hadron,4,L2_ch128:160,L2,label_Tbl,0.3247716426849365,2.093468189239502,0.6798991027279726
13374,A_protected_highiso,particle0_best_lepton,electron,0,L2_ch128:160,L2,label_Hqql,6.308888912200928,1.5373499393463135,9.698969986514726
13374,A_protected_highiso,particle0_best_lepton,electron,0,L2_ch128:160,L2,label_Tbl,6.308888912200928,2.3474302291870117,14.80967654508322
13374,A_protected_highiso,photon_neighbor,photon,22,L2_ch128:160,L2,label_Hqql,0.9157067537307739,1.5373499393463135,1.407761722307015
13374,A_protected_highiso,photon_neighbor,photon,22,L2_ch128:160,L2,label_Tbl,0.9157067537307739,2.3474302291870117,2.149557714778325
13374,A_protected_highiso,hard_hadron,charged_hadron,14,L2_ch128:160,L2,label_Hqql,0.676179826259613,1.5373499393463135,1.0395250148874169
13374,A_protected_highiso,hard_hadron,charged_hadron,14,L2_ch128:160,L2,label_Tbl,0.676179826259613,2.3474302291870117,1.5872849645282372
13400,A_protected_highiso,particle0_best_lepton,electron,0,L2_ch128:160,L2,label_Hqql,4.443805694580078,1.8662214279174805,8.293125408727064
13400,A_protected_highiso,particle0_best_lepton,electron,0,L2_ch128:160,L2,label_Tbl,4.443805694580078,1.605107307434082,7.13278499318767
13400,A_protected_highiso,hardest_hadron,charged_hadron,1,L2_ch128:160,L2,label_Hqql,1.7756516933441162,1.8662214279174805,3.3137592386367487
13400,A_protected_highiso,hardest_hadron,charged_hadron,1,L2_ch128:160,L2,label_Tbl,1.7756516933441162,1.605107307434082,2.8501115084443427
13400,A_protected_highiso,hard_hadron,charged_hadron,4,L2_ch128:160,L2,label_Hqql,0.8855971097946167,1.8662214279174805,1.6527203028005033
13400,A_protected_highiso,hard_hadron,charged_hadron,4,L2_ch128:160,L2,label_Tbl,0.8855971097946167,1.605107307434082,1.4214783923738423
13529,A_protected_highiso,particle0_best_lepton,muon,0,L2_ch128:160,L2,label_Hqql,5.505063056945801,1.724019169807434,9.490834241173275
13529,A_protected_highiso,particle0_best_lepton,muon,0,L2_ch128:160,L2,label_Tbl,5.505063056945801,1.8023542165756226,9.92207361320095
13529,A_protected_highiso,photon_neighbor,photon,1,L2_ch128:160,L2,label_Hqql,1.9892113208770752,1.724019169807434,3.4294384499900445
13529,A_protected_highiso,photon_neighbor,photon,1,L2_ch128:160,L2,label_Tbl,1.9892113208770752,1.8023542165756226,3.58526341184276
13529,A_protected_highiso,hard_hadron,charged_hadron,5,L2_ch128:160,L2,label_Hqql,0.7234997153282166,1.724019169807434,1.2473273785760668
13529,A_protected_highiso,hard_hadron,charged_hadron,5,L2_ch128:160,L2,label_Tbl,0.7234997153282166,1.8023542165756226,1.3040027626130737
13897,A_protected_highiso,particle0_best_lepton,muon,0,L2_ch128:160,L2,label_Hqql,6.191395282745361,1.9203373193740845,11.889567420452579
13897,A_protected_highiso,particle0_best_lepton,muon,0,L2_ch128:160,L2,label_Tbl,6.191395282745361,3.19071626663208,19.75498564180475
13897,A_protected_highiso,hadron_neighbor,charged_hadron,32,L2_ch128:160,L2,label_Hqql,1.5359081029891968,1.9203373193740845,2.9494616492992094
